marca,nombre_producto,precio,cantidad,precio_unidad,unidad,seccion
FRENCH'S,Mostaza frenchs amarilla clasica x397g,11590,397,29.19,gr,despensa
FRUCO,Salsa fruco bbq artesanal x380g,11390,543,20.98,gr,despensa
DONA PANELA,Panela Doña Panela instantánea x500g,4290,500,8.58,gr,despensa
LA SOBERANA,Atún La Soberana agua x3und x240g,16590,240,69.13,gr,despensa
TOSH,Barra de cereal Tosh chips chocolate x6und x138g,9590,138,69.49,gr,despensa
BUCATTI,Aceite Bucatti oliva extra virgen x750ml,41990,937,44.79,ml,despensa
RICOSTILLA,Caldo con costilla Ricostilla cubos x24und x252g,11390,252,45.2,gr,despensa
LA CORUNA,Cereza La Coruña Marrasquino x250g,9990,140,71.36,gr,despensa
EL REY,Bicarbonato de sodio El Rey bolsa x50g,890,50,17.8,gr,despensa
CLIGHT,Refresco instantaneo Clight toronja x14g,2190,14,156.43,gr,despensa
SAN JORGE,Salsa tomate san jorge x600g pr.esp.,9190,600,15.32,gr,despensa
KNORR,Crema Knorr Pollo con champiñon x62g,3890,62,62.74,gr,despensa
FLORHUILA,Arroz Florhuila x1kg,4990,1000,4.99,gr,despensa
EL REY,Pimienta pepa El Rey tapa molino x55g,12590,55,228.91,gr,despensa
NISSIN,Pasta Nissin Ramen sabor pollo x85g,3090,85,36.35,gr,despensa
CORN FLAKES KELLOGGS,Cereal Corn Flakes Kellogg's x500g,18590,714,26.03,gr,despensa
PANELA TRADICION,Panela Tradición panelin redondo x8und x916g,5990,916,6.54,gr,despensa
COMARRICO,Spaguetti x 1kg comarrico,6590,1000,6.59,gr,despensa
DORIA,Pasta Lasagna Precocida Doria x 200g,5990,200,29.95,gr,despensa
MONTICELLO,Pasta Monticello precocida para lasagna x 400 g,13590,400,33.98,gr,despensa
CUISINE & CO NBE MP,Maíz Cuisine&Co blanco trillado x500g,2450,500,4.9,gr,despensa
SUNTEA,Mezcla Suntea durazno x 20g,990,20,49.5,gr,despensa
COLCAFE,Café Colcafé descafeinado x200g,23590,200,117.95,gr,despensa
SUNTEA,Mezcla Sun Tea frutos rojos x20g,990,20,49.5,gr,despensa
FRUCO,Mayonesa Fruco x 600 g. Presentación económica,13590,857,15.86,gr,despensa
INSTACREM,Crema no láctea Instacrem x144g,5990,144,41.6,gr,despensa
PROMASA,Harina Promasa blanca x500g,2690,500,5.38,gr,despensa
CUISINE & CO NBE MP,Granola Cuisine&Co chocolate x300g,13990,375,37.31,gr,despensa
CUISINE & CO NBE MP,Atún Cuisine&Co lomitos en agua x160g,6990,104,67.21,gr,despensa
COLCAFE,Café Colcafé clásico instantáneo x500g,46990,500,93.98,gr,despensa
VAN CAMPS,Atún Van Camps Con Vegetales x 125g,18990,312,60.77,gr,despensa
TONING,Avena Toning hojuelas pague 400g lleve 500g,0,null,0,null,despensa
DORIA,Pasta Clásica Codos Doria x 250 g.,2450,250,9.8,gr,despensa
BARY,Salsa Bary mayonesa x 1000g,12390,1000,12.39,gr,despensa
EL REY,Sazonarey El Rey x200g,5190,200,25.95,gr,despensa
AJINOMEN,Sopa instantánea Ajinomen con fideos y gallina criolla x80g,3090,80,38.63,gr,despensa
FRUCO,Salsa Fruco tomate x 190g,5590,271,20.59,gr,despensa
LA CONSTANCIA,Salsa La Constancia tomate x400g,6790,400,16.98,gr,despensa
AJINOMEN,Sopa Ajinomen instantánea fideos pollo verduras x80g,3090,80,38.63,gr,despensa
SAN JORGE,Maíz Tierno San Jorge Lata x 300 g,7990,180,44.39,gr,despensa
INCAUCA,Azúcar Incauca Zero calorías Stevia doypack x454g,22590,454,49.76,gr,despensa
EL REY,Pimienta molida El Rey bolsa x60g,3190,60,53.17,gr,despensa
VAN CAMPS,Atún Van Camps Baby Limón 3und. x80g,14990,195,76.87,gr,despensa
SPECHT,Pepinillos En Vinagreta Specht x 720ml,13590,720,18.88,ml,despensa
GOURMET,Aceite Gourmet Familia multiusos x1800ml,38990,2572,15.16,ml,despensa
ZENU,Arveja Zenú x 300g,4290,300,14.3,gr,despensa
LA MUNECA,Pasta Cabello de Ángel Pastas La Muñeca x250g,2490,250,9.96,gr,despensa
LA CONSTANCIA,Salsa La Constancia inglesa + negra + soya x164ml c/u,9990,328,30.46,ml,despensa
MUSLI,Cereal Musli x300g,19990,429,46.64,gr,despensa
EL REY,Tricompleto El Rey bolsa x55g,2150,55,39.09,gr,despensa
FLORHUILA,Arroz Florhuila Platino blanco x2.5kg,15590,2498,6.24,gr,despensa
GIRONES,Chocolate Girones light con Stevia 16 pastillas x125g,5590,125,44.72,gr,despensa
MAGGI,Crema Maggi tomate x76g,3390,76,44.61,gr,despensa
JUAN VALDEZ,Café Juan Valdez kit origen 4 sobres x70g c-u,36990,280,132.11,gr,despensa
MILO,Alimento Milo Activ-Go 50% menos azúcar x500g,22590,500,45.18,gr,despensa
NESCAFE,Cápsulas Nescafé Dolce Gusto cappuccino 16 cápsulas x161g,28990,186,155.86,gr,despensa
OLYMP,Aceitunas Olymp verde super mamouth halkidiki x 1600 g,40990,2000,20.5,gr,despensa
SAN JORGE,Salsa de Tomate San Jorge Doypack x 200 g,3290,200,16.45,gr,despensa
YBARRA,Vinagre ybarra balsamico modena x 250 ml,12590,250,50.36,ml,despensa
GOURMET,Aceite Gourmet oliva extra virgen frasco x750ml,42590,1071,39.75,ml,despensa
HEINZ,Salsa heinz tomate sin azc.añadido x369g,15990,369,43.33,gr,despensa
ADEREZOS,Salsa Aderezos vinagreta x 1100 g,14990,1375,10.9,gr,despensa
CASTELLANO,Arroz Castellano Premium basmati x500g,15590,500,31.18,gr,despensa
PREMIER,Aceite Premier oliva extra virgen x500ml,32990,714,46.19,ml,despensa
DORIA,Pasta Clásica Fideo Doria x 250 g.,2590,250,10.36,gr,despensa
CONZAZONI,Pasta Fetuccine Conzazoni x500g,9390,500,18.78,gr,despensa
AJINOMEN,Sopa Ajinomen instantánea fideos oriental x80g,3090,80,38.63,gr,despensa
LUKER,Chocolate Luker clavos canela parte facil x250g,8390,250,33.56,gr,despensa
LEE KUM KEE,Salsa de soya lite LEE KUM KEE x500 ml,23390,714,32.75,ml,despensa
TWININGS,Té chai Twinings Indian x 10 unds x 20g,11990,20,599.5,gr,despensa
MILO,Cereal Milo caja x500g,18590,500,37.18,gr,despensa
EL REY,Cúrcuma El Rey bolsa x25g,2050,25,82,gr,despensa
HINDU,Aromatica surtidas hindu x 18 g,6390,18,355,gr,despensa
CEREARROZ,Arroz Cerearroz para sopa x500g,1990,500,3.98,gr,despensa
SUNTEA,Mezcla Sun Tea limon x20g,990,20,49.5,gr,despensa
PROVIDENCIA,Azúcar Providencia morena x2.5kg,11590,2498,4.64,gr,despensa
BUENDIA,Café Buendía descafeinado x85g,15590,85,183.41,gr,despensa
HINDU,Te negro Hindú original x 100unds x160g,24590,160,153.69,gr,despensa
LA GLORIA,Panela La Gloria pulverizada x500g,4390,500,8.78,gr,despensa
EL DORADO,Pasta de Quínoa Sin Gluten Fusilli El Dorado x 250g,7590,312,24.29,gr,despensa
EL DORADO,Pasta De Arroz Penne El Dorado x 250g,6390,312,20.45,gr,despensa
SAN REMO,Espagueti San remo x 250g.,1790,250,7.16,gr,despensa
EL REY,Salsina El Rey bolsa x55g,2350,55,42.73,gr,despensa
DE NIGRIS,Vinagre de Nigris sidra manzana organico botx500ml,15590,625,24.94,ml,despensa
NISSIN,Pasta Nissin Ramen sabor carne x85g,3090,85,36.35,gr,despensa
RIOPAILA,Azúcar Riopaila sobres x975g,5290,974,5.43,gr,despensa
QUINOACLUB,Quinua Quinoaclub grano x500g,9990,625,15.98,gr,despensa
LA MUNECA,Pasta Letras Pastas La Muñeca x250g,2490,250,9.96,gr,despensa
LA SOBERANA,Atún La Soberana lomitos aceite x140g,7990,91,87.8,gr,despensa
HINDU,Aromatica cidron hindu x 18 g,3790,18,210.56,gr,despensa
FONCE,Panela Fonce cuadrada x225g,1890,225,8.4,gr,despensa
LA SOBERANA,La soberana sardinas en salsa de tomate x 425g,11990,298,40.3,gr,despensa
COLCAFE,Café Colcafé todo en uno light x280g,17590,280,62.82,gr,despensa
ZENU,Lentejas Zenú papa zanahoria x310g,5790,310,18.68,gr,despensa
MCCORMICK,Paprika Mccormick x60g,8390,75,111.87,gr,despensa
FRUCO,Mayonesa Fruco baja en grasa x 190g,4790,237,20.17,gr,despensa
SUPREMO,Arroz Supremo Premium x2500g,15590,2498,6.24,gr,despensa
TONING,Avena Toning hojuelas x1000g,14990,1250,11.99,gr,despensa
TOSH,Granola Tosh crunchy frutos del bosque yogurt griego x300g,16590,300,55.3,gr,despensa
NESQUIK,Chocolate Nesquik bolsa x900g,21590,900,23.99,gr,despensa
CANOLA LIFE,Aceite Canola Life bajo en grasa saturada x2L,45990,2857,16.1,ml,despensa
EL REY,Pasta de ajo El Rey x250g,6590,250,26.36,gr,despensa
CALDO RICO,Caldo Rico x12und x132g,5190,132,39.32,gr,despensa
DON PANCHO,Avena Don Pancho hojuelas extracontenido x500g,6790,500,13.58,gr,despensa
BUENDIA,Café Buendía amaretto soluble x85g,16990,85,199.88,gr,despensa
MUTTI,Tomates En Puré Botella Mutti x 400g,15990,500,31.98,gr,despensa
CHOCOEXPRESS,Chocolate Luker chocoexpress sin azúcar doy pack x200g,8590,200,42.95,gr,despensa
INSTACREM,Crema no láctea Instacrem light x450g,16590,450,36.87,gr,despensa
TRIX,Cereal Trix bolsa x340g,13390,340,39.38,gr,despensa
MAGGI,Caldo con costilla Maggi especias sobres x12und x108g,4990,90,55.44,gr,despensa
CHOCOLYNE,Chocolate Chocolyne con clavos de canela x166.4g,9190,166,55.23,gr,despensa
COLCAFE,Café Colcafé cappuccino vainilla x200g,19590,200,97.95,gr,despensa
CUISINE & CO NBE MP,Vinagre Cuisine&Co manzana x1000ml,4490,1000,4.49,ml,despensa
DORIA,Pasta Clásica Rigatoni Doria x 500 g.,4690,500,9.38,gr,despensa
DIANA,Aceite Diana Premium canola y girasol x1000ml,19590,1429,13.71,ml,despensa
COLCAFE,Café Colcafé instantáneo granulado x170g,22590,170,132.88,gr,despensa
ZENU,Chile Con Carne Res Zenu x 440g.,11590,440,26.34,gr,despensa
DIANA,Frijol Diana Zaragoza x500g,5790,500,11.58,gr,despensa
MARITZA,Frijol Maritza cargamanto x1000g,19990,1000,19.99,gr,despensa
EL DORADO,Pasta El Dorado Spaghetti Maíz Sin Gluten x 250g,6390,312,20.45,gr,despensa
SOBERANA,Atún La Soberana aceite oliva x3und x240g,17990,240,74.96,gr,despensa
CONZAZONI,Pasta Vermicelli Conzazoni x1000g Ahorre 30%,14390,1000,14.39,gr,despensa
HERSHEYS,Cereal Hersheys chocolate caja x310g,16590,443,37.46,gr,despensa
NESQUIK,Chocolate Nesquik bolsa x400g,10990,400,27.48,gr,despensa
MAGGI,Hojas Sazonadoras Finas Hierbas x 23,4g,3890,23,166.24,gr,despensa
SAN REMO,Fideo San remo x250g,1790,250,7.16,gr,despensa
ALAMAR,Atún Alamar Rallado Aceite x150g,0,null,0,null,despensa
BUENDIA,Café Buendía clásico econopack x300g,33990,300,113.3,gr,despensa
HINDU,Aromática hindú descanso natural bolsa x 20g,8590,20,429.5,gr,despensa
DOLCE GUSTO,Cápsulas Nescafé Dolce Gusto café con leche 16 cápsulas x160g,28990,200,144.95,gr,despensa
DIANA,Arroz Diana fibra x2500g,15790,3127,5.05,gr,despensa
LOK,Cacao Lok en polvo sin azúcar x200g,19990,250,79.96,gr,despensa
BARILLA,Pasta Spaghetti Integral Barilla x500g,12590,500,25.18,gr,despensa
LA CONSTANCIA,Mostaneza Ranchera x 380g,11590,380,30.5,gr,despensa
ISABEL,Atún Isabel lomitos aceite de girasol x 3und x 160g c-u,25990,312,83.3,gr,despensa
BUENDIA,Café Buendía molido tostión media N2 x340g,21590,340,63.5,gr,despensa
CHOCOLYNE,Chocolate Chocolyne Clásico endulzado con Splenda x166.4g,9190,166,55.23,gr,despensa
EL REY,Tomillo El Rey bolsa x20g,2690,20,134.5,gr,despensa
MONTICELLO,Pasta Monticello linguine x 500 g.,7590,500,15.18,gr,despensa
PREDILECTA,Maiz predilecta x280g c-u,13990,1120,12.49,ml,despensa
DORIA,Pasta Clásica Tallarín Doria x 250 g.,2590,250,10.36,gr,despensa
FINO,Aceite Fino girasol x4.5L,73990,6428,11.51,ml,despensa
NESCAFE,Café Nescafé con leche x450g,22590,563,40.16,gr,despensa
LUKER,Chocolate Luker clavos y canela light x156.2g,7590,156,48.65,gr,despensa
MAGGI,Caldo de gallina Maggi con especias sobres x10und x90g,5190,90,57.67,gr,despensa
TOSH,Barra de cereal Tosh lyne sin azúcar x6und x138g,9190,138,66.59,gr,despensa
MAGGI,Sopa de fideos Maggi con gallina x65g,1790,65,27.54,gr,despensa
OPORTO,Café Oporto x250g,7390,250,29.56,gr,despensa
BUENDIA,Café Buendía crema whisky x85g,16990,85,199.88,gr,despensa
CHOCO LISTO,Mezcla en polvo Chocolisto x200g,7790,200,38.95,gr,despensa
MONTICELLO,Pasta Monticello Spaguetti x 250 g.,4590,250,18.36,gr,despensa
DORIA,Pasta Clásica Concha Doria x 250 g.,2590,250,10.36,gr,despensa
SELLO ROJO,Café Sello Rojo x125g,5390,125,43.12,gr,despensa
ZENU,Ensalada de Vegetales Zenú x 300 g.,4990,300,16.63,gr,despensa
SAN JORGE,Mayonesa doypack San Jorge x 1000g precio especial,15990,1000,15.99,gr,despensa
CHANG & CHANG,Salsa soya x 1000 ml,13990,1000,13.99,ml,despensa
OLYMP,Aceitunas Luxe Verde Sin Hueso Olymp x 360g,10190,225,45.29,gr,despensa
FITNESS,Cereal Fitness 25% menos azúcar x570g,25990,570,45.6,gr,despensa
LIPTON,Te Lipton yellow label caja x 20 bolsas,7590,40,189.75,gr,despensa
MAXIMA MP,Panela Máxima cuadrada x900g,5990,899,6.66,gr,despensa
LA CONSTANCIA,Salsa de Tomate Dp x 200g Constancia,4290,200,21.45,gr,despensa
FONCE,Panela Fonce casquitos x9und x450g,3990,450,8.87,gr,despensa
EL REY,Laurel puro El Rey bolsa x20g,1790,20,89.5,gr,despensa
OLYMP,Aceituna Jalkidikis Verde Sin Hueso Olymp x 2000g,39990,2499,16,gr,despensa
FLORHUILA,Arroz Florhuila integral x1kg,6390,1000,6.39,gr,despensa
ZENU,Garbanzos Zenu natural x 440g,7390,440,16.8,gr,despensa
MCCORMICK,Pimienta negra y blanca Mccormick molinillo x35g,12590,44,287.77,gr,despensa
LA NOCAIMERA,Panela La Nocaimera panelón x1900g,11990,1900,6.31,gr,despensa
MUSLI,Cereal Musli cosecha roja x300g,19990,429,46.64,gr,despensa
CUISINE & CO PREMIUM MP,Atún Cuisine&Co lomitos aceite oliva frasco x180g,15990,117,136.67,gr,despensa
MONTERRA,Aceite Monterra coco extra virgen x225ml,18990,281,67.52,ml,despensa
WHY NOT,Harina Why Not avena libre gluten x1000g,22590,1250,18.07,gr,despensa
TOSH,Granola Tosh artesanal avena pasas x300g,9190,300,30.63,gr,despensa
PROMASA,Harina Promasa precocida amarilla x1000g,5390,1000,5.39,gr,despensa
COLMANS,Mostaza Colman’s doy pack x200 g,3890,200,19.45,gr,despensa
EL REY,Ajo puro El Rey bolsa x25g,2050,25,82,gr,despensa
CUISINE & CO NBE MP,Atún Cuisine&Co lomos aceite soya x160g,6990,104,67.21,gr,despensa
RANCHERA,Salchicha Ranchera x 14 und x480g,19590,480,40.81,gr,lacteos-huevos-y-refrigerados
ALQUERIA,Leche Alquería deslactosada semidescremada x 6 und x 1300ml c-u,37990,7801,4.87,ml,lacteos-huevos-y-refrigerados
PIETRAN,Jamón Pietran de cerdo x 431g,18990,431,44.06,gr,lacteos-huevos-y-refrigerados
ALQUERIA,Leche Deslactosada Alquería x 1100ml x 6und,34990,6602,5.3,ml,lacteos-huevos-y-refrigerados
COLANTA,Leche Colanta entera bolsa uht x 6 und x 1000ml c-u,28990,6002,4.83,ml,lacteos-huevos-y-refrigerados
COLANTA,Queso crema colanta x 400g,10390,400,25.98,gr,lacteos-huevos-y-refrigerados
ALPINA,Queso mozzarella tajado Alpina x 25 und x 400g,19990,400,49.98,gr,lacteos-huevos-y-refrigerados
ZENU,Salchicha Perro Caliente Zenú x12 und.x 480 g.,12990,480,27.06,gr,lacteos-huevos-y-refrigerados
ALPINA,Queso Parmesano Alpina bolsa x 100g,10990,100,109.9,gr,lacteos-huevos-y-refrigerados
NAPOLES,Huevos AA rojos Nápoles x30und,20990,30,699.67,un,lacteos-huevos-y-refrigerados
KIKES,Huevos AA rojos Kikes x30und,21990,30,733,un,lacteos-huevos-y-refrigerados
RICA,Jamón Ideal Rica x 21 400 g.,10390,400,25.98,gr,lacteos-huevos-y-refrigerados
PARMALAT,Leche Parmalat entera vitamina d x6 und x1100ml,25990,6596,3.94,ml,lacteos-huevos-y-refrigerados
ALGARRA,Leche Deslactosada Algarra Sixpack x 1.1 L,28990,6604,4.39,ml,lacteos-huevos-y-refrigerados
