marca,nombre_producto,precio,cantidad,precio_unidad,unidad,seccion
EL DIA QUE ME QUIERAS,MORCILLA ANTIOQUEÑA EL DIA QUE ME QUIERAS 500 gr,16150,500,32.3,gr,lacteos-huevos-y-refrigerados
BORDEN MARCA EXCLUSIVA,Queso rallado mexicano BORDEN MARCA EXCLUSIVA 226.8 gr,19900,227,87.74,gr,lacteos-huevos-y-refrigerados
POMONA,CHORIZO PARRILLERO BRANG POMON Pomona 500 gr,21650,500,43.3,gr,lacteos-huevos-y-refrigerados
BERNA,Costilla Ahumada BERNA 500 gr,21400,500,42.8,gr,lacteos-huevos-y-refrigerados
RIVER CHEESE,Queso Pera Light Tajado RIVER CHEESE 500 gr,24100,500,48.2,gr,lacteos-huevos-y-refrigerados
FRIKO,Snack Pechua De Pollo FRIKO 210 gr,15100,210,71.9,gr,lacteos-huevos-y-refrigerados
SARY CONSCIENTE,Arepas Rellena Con Queso Light SARY CONSCIENTE 380 gr,12150,380,31.97,gr,lacteos-huevos-y-refrigerados
SLIGHT,Yog Descrem S/Dulce Sixp Surtido SLIGHT 1140 ml,9690,1140,8.5,ML,lacteos-huevos-y-refrigerados
EXITO MARCA PROPIA,Queso Parmesano EXITO MARCA PROPIA 100 gr,9990,100,99.9,gr,lacteos-huevos-y-refrigerados
DONA PAISA,Arepa Extradelgada Con Queso Y Margarina Dona Paisa Paquete x 10 Und,9690,500,19.38,gr,lacteos-huevos-y-refrigerados
COLACTEOS,Kumis Colacteos x 210 gr,3300,210,15.71,gr,lacteos-huevos-y-refrigerados
ALQUERIA,Yogurt Frutas Fresa ALQUERIA 145 ml,2520,145,17.38,ML,lacteos-huevos-y-refrigerados
ZORBA,YOGURT GRIEGO NATURAL S/DULCE ZORBA 953.289 ml,46000,953,48.25,ML,lacteos-huevos-y-refrigerados
SM,CHORIZO ARGENTINO EL GAUCHO P 500 gr,23500,500,47,gr,lacteos-huevos-y-refrigerados
COLANTA,Queso Blanco Kilo Emp Al Vacio COLANTA 1000 gr,29950,1000,29.95,gr,lacteos-huevos-y-refrigerados
PORCHI,Chorizo Antioqueño PORCHI 1000 gr,24650,1000,24.65,gr,lacteos-huevos-y-refrigerados
CHORINANO'S PREMIUM,CHORIZO SANTARROSANO PICANTE CHORINANOS PREMIUM 450 gr,16600,450,36.89,gr,lacteos-huevos-y-refrigerados
REGENERIS,ALIM LACTEO 4 UNDS SURTIDO REGENERIS 600 gr,12550,600,20.92,gr,lacteos-huevos-y-refrigerados
COLACTEOS,YOGURT CAFE VASO COLACTEOS 206 ml,2990,206,14.51,ML,lacteos-huevos-y-refrigerados
PAN,Arepas artesanas x 10 unds,8540,950,8.99,gr,lacteos-huevos-y-refrigerados
SARY CONSCIENTE,Arepas de Avena SARY CONSCIENTE 350 gr,9580,350,27.37,gr,lacteos-huevos-y-refrigerados
COOLECHERA,YOG PURE PACK X210 GRS X4 UNDS COOLECHERA 844 ml,9860,844,11.68,ML,lacteos-huevos-y-refrigerados
PORCHI,Chorizo Santarrosano PORCHI 360 gr,8870,360,24.64,gr,lacteos-huevos-y-refrigerados
LA LECHERA,Leche Condensada LA LECHERA 90 gr,3380,90,37.56,gr,lacteos-huevos-y-refrigerados
SOY PLUS,Sin Lactosa Vainilla SOY PLUS 400 gr,28450,400,71.13,gr,lacteos-huevos-y-refrigerados
ALPINA,Descremada 0% Grasa ALPINA 6600 ml,38950,6602,5.9,ML,lacteos-huevos-y-refrigerados
LA LECHERA,Of Leche Cond + Crem Leche Gt Tarro LA LECHERA 606 gr,19850,606,32.76,gr,lacteos-huevos-y-refrigerados
PARMALAT,Crema De Leche Uht Lt. PARMALAT 1000 gr,22100,1000,22.1,gr,lacteos-huevos-y-refrigerados
ALQUERIA,Leche Entera Balance ALQUERIA 1300 ml,6250,1299,4.81,ML,lacteos-huevos-y-refrigerados
DON MAIZ,AREPA 15 UNDS ANTIOQ EXTRDELG DON MAIZ 900 gr,14300,900,15.89,gr,lacteos-huevos-y-refrigerados
CASA BLANCA,Tocino Ahumado CASA BLANCA 150 gr,10200,150,68,gr,lacteos-huevos-y-refrigerados
AVINAL,Huevo Finquero 15Und Rojo Aa AVINAL 15 und,11900,15,793.33,Und,lacteos-huevos-y-refrigerados
BON YURT,Alim Lacteo Gomitas Fourpack BON YURT 432 gr,12050,432,27.89,gr,lacteos-huevos-y-refrigerados
ZORBA,YOGURT GRIEGO NATURAL S/DULCE ZORBA 953.289 ml,46000,953,48.25,ML,lacteos-huevos-y-refrigerados
SM,CHORIZO ARGENTINO EL GAUCHO P 500 gr,23500,500,47,gr,lacteos-huevos-y-refrigerados
COLANTA,Queso Blanco Kilo Emp Al Vacio COLANTA 1000 gr,29950,1000,29.95,gr,lacteos-huevos-y-refrigerados
PORCHI,Chorizo Antioqueño PORCHI 1000 gr,24650,1000,24.65,gr,lacteos-huevos-y-refrigerados
CHORINANO'S PREMIUM,CHORIZO SANTARROSANO PICANTE CHORINANOS PREMIUM 450 gr,16600,450,36.89,gr,lacteos-huevos-y-refrigerados
REGENERIS,ALIM LACTEO 4 UNDS SURTIDO REGENERIS 600 gr,12550,600,20.92,gr,lacteos-huevos-y-refrigerados
COLACTEOS,YOGURT CAFE VASO COLACTEOS 206 ml,2990,206,14.51,ML,lacteos-huevos-y-refrigerados
PAN,Arepas artesanas x 10 unds,8540,950,8.99,gr,lacteos-huevos-y-refrigerados
SARY CONSCIENTE,Arepas de Avena SARY CONSCIENTE 350 gr,9580,350,27.37,gr,lacteos-huevos-y-refrigerados
COOLECHERA,YOG PURE PACK X210 GRS X4 UNDS COOLECHERA 844 ml,9860,844,11.68,ML,lacteos-huevos-y-refrigerados
PORCHI,Chorizo Santarrosano PORCHI 360 gr,8870,360,24.64,gr,lacteos-huevos-y-refrigerados
LA LECHERA,Leche Condensada LA LECHERA 90 gr,3380,90,37.56,gr,lacteos-huevos-y-refrigerados
SOY PLUS,Sin Lactosa Vainilla SOY PLUS 400 gr,28450,400,71.13,gr,lacteos-huevos-y-refrigerados
ALPINA,Descremada 0% Grasa ALPINA 6600 ml,38950,6602,5.9,ML,lacteos-huevos-y-refrigerados
LA LECHERA,Of Leche Cond + Crem Leche Gt Tarro LA LECHERA 606 gr,19850,606,32.76,gr,lacteos-huevos-y-refrigerados
PARMALAT,Crema De Leche Uht Lt. PARMALAT 1000 gr,22100,1000,22.1,gr,lacteos-huevos-y-refrigerados
ALQUERIA,Leche Entera Balance ALQUERIA 1300 ml,6250,1299,4.81,ML,lacteos-huevos-y-refrigerados
DON MAIZ,AREPA 15 UNDS ANTIOQ EXTRDELG DON MAIZ 900 gr,14300,900,15.89,gr,lacteos-huevos-y-refrigerados
CASA BLANCA,Tocino Ahumado CASA BLANCA 150 gr,10200,150,68,gr,lacteos-huevos-y-refrigerados
AVINAL,Huevo Finquero 15Und Rojo Aa AVINAL 15 und,11900,15,793.33,Und,lacteos-huevos-y-refrigerados
BON YURT,Alim Lacteo Gomitas Fourpack BON YURT 432 gr,12050,432,27.89,gr,lacteos-huevos-y-refrigerados
EKONO,Salchicha Desayuno EKONO 500 gr,10400,500,20.8,gr,lacteos-huevos-y-refrigerados
ALPINA,Yogurt Griego Mora Y Arándano ALPINA 141 ml,5400,141,38.3,ML,lacteos-huevos-y-refrigerados
DONA GUAYABA,Dulce Lonja DONA GUAYABA 500 gr,8440,500,16.88,gr,lacteos-huevos-y-refrigerados
NESTLE,Crema De Leche NESTLE 90 gr,3010,90,33.44,gr,lacteos-huevos-y-refrigerados
DONA RITA,Arepa Integral X5 Unds DONA RITA 400 gr,4550,400,11.38,gr,lacteos-huevos-y-refrigerados
DOGGER,Salchicha Country X 380G DOGGER 380 gr,18400,380,48.42,gr,lacteos-huevos-y-refrigerados
VIOLIFE,Alim Bloque Mozarella Vegano Violife 200 gr,13750,200,68.75,gr,lacteos-huevos-y-refrigerados
DEJA-MU,YOGURT GRIEGO DULC FRUTOS ROJO DEJAMU 150 ml,4690,150,31.27,ML,lacteos-huevos-y-refrigerados
ALQUERIA,Entera Slim X 3 ALQUERIA 540 ml,5940,540,11,ML,lacteos-huevos-y-refrigerados
DONA RITA,Arepa 5 Unds Mantequilla DONA RITA 500 gr,4550,500,9.1,gr,lacteos-huevos-y-refrigerados
DON JOSE,LONJA DON JOSE 300 gr,5150,300,17.17,gr,lacteos-huevos-y-refrigerados
PASCO,YOGURT SIN DULCE B/GRASA PASCO 1699 ml,28250,1699,16.63,ML,lacteos-huevos-y-refrigerados
SOY PLUS,SOY PLUS NATURAL SOY PLUS 400 gr,25450,400,63.63,gr,lacteos-huevos-y-refrigerados
BERNA,TOCINETA AHUMADA BERNA 500 gr,25350,500,50.7,gr,lacteos-huevos-y-refrigerados
SVELTY,Leche En Polvo Descremada Move SVELTY 390 gr,24150,390,61.92,gr,lacteos-huevos-y-refrigerados
SM,Huevo 12Und Rojo Aa 12 und,11500,12,958.33,Und,lacteos-huevos-y-refrigerados
BORDEN MARCA EXCLUSIVA,Mezcla italiana de 6 quesos ra BORDEN MARCA EXCLUSIVA 226 gr,19900,226,88.05,gr,lacteos-huevos-y-refrigerados
VIOLIFE,Alim Tajad Slices Mozarella Violife 200 gr,13750,200,68.75,gr,lacteos-huevos-y-refrigerados
VIOLIFE,Alim Bloque Orig Aceite Coco Violife 200 gr,13750,200,68.75,gr,lacteos-huevos-y-refrigerados
COOLECHERA,Yogurt Dulce Botella COOLECHERA 1013 ml,11000,1013,10.86,ML,lacteos-huevos-y-refrigerados
LA DELICIA,LONJA EXTRA FINA LA DELICIA 500 gr,9020,500,18.04,gr,lacteos-huevos-y-refrigerados
BIMBO,Arepa Chocolo Queso BIMBO 440 gr,6380,440,14.5,gr,lacteos-huevos-y-refrigerados
TAEQ,Yogurt Griego Frutos Tropicales TAEQ 143 ml,4580,143,32.03,ML,lacteos-huevos-y-refrigerados
FRESCAMPO,Mezcla Lactea En Polvo FRESCAMPO 200 gr,4960,200,24.8,gr,lacteos-huevos-y-refrigerados
DULCES DEL VALLE,MANJAR BLANCO DULCES DEL VALLE 450 gr,19950,450,44.33,gr,lacteos-huevos-y-refrigerados
ALPINA,Queso Tilsit Ahumado ALPINA 204 gr,22250,204,109.07,gr,lacteos-huevos-y-refrigerados
COLOUR GREEK,YOGURT GRIEGO AREQUIPE COLOUR GREEK 945 ml,18480,945,19.56,ML,lacteos-huevos-y-refrigerados
SANTA REYES,Huevos Santa Reyecitos X 21 U SANTA REYES 21 und,19900,21,947.62,Und,lacteos-huevos-y-refrigerados
ALPINA,Yogurt Griego Surtido Coco Lim Mandar ALPINA 564 ml,20550,564,36.44,ML,lacteos-huevos-y-refrigerados
COLANTA,Leche Condensada Doy Pack COLANTA 300 gr,8180,300,27.27,gr,lacteos-huevos-y-refrigerados
PORCHI,Salchicha Desayuno PORCHI 500 gr,13950,500,27.9,gr,lacteos-huevos-y-refrigerados
ALPINA,Yogurt Griego Con Cama Fresa ALPINA 141 ml,5400,141,38.3,ML,lacteos-huevos-y-refrigerados
SANTA REYES,Huevo 12Und Rojo A SANTA REYES 12 und,10600,12,883.33,Und,lacteos-huevos-y-refrigerados
ALPINA,Yogurt Griego Mezcla Coco ALPINA 141 ml,5400,141,38.3,ML,lacteos-huevos-y-refrigerados
TAEQ,Yogurt Griego Granola Proteina TAEQ 144 ml,5190,144,36.04,ML,lacteos-huevos-y-refrigerados
BON YURT,Alim Lac C/Mini Masmelos Und BON YURT 93 gr,3130,93,33.66,gr,lacteos-huevos-y-refrigerados
SAN MARTIN,Yogurt Griego Colageno SAN MARTIN 1048 ml,39850,1048,38.02,ML,lacteos-huevos-y-refrigerados
D'LUSIA,Queso Mozarella Entero DLUSIA 1000 gr,43300,1000,43.3,gr,lacteos-huevos-y-refrigerados
REGENERIS,Yogurt Trozos De Fresa En Garrafa X 1750 g,23150,1750,13.23,gr,lacteos-huevos-y-refrigerados
PORCHI,Chorizo de la casa PORCHI 900 gr,21700,900,24.11,gr,lacteos-huevos-y-refrigerados
E&M,Choricerdo Familiar E&M 500 gr,18900,500,37.8,gr,lacteos-huevos-y-refrigerados
ALQUERIA,CHOCOLECHE AVENGERS ALQUERIA 1080 ml,11550,1080,10.69,ML,lacteos-huevos-y-refrigerados
DON MAIZ,AREPA 6UNDS QSO/MANTEQUILLA DON MAIZ 350 gr,13650,350,39,gr,lacteos-huevos-y-refrigerados
ALPINA,Yogurt Griego Mezcla Mandarina ALPINA 141 ml,5150,141,36.52,ML,lacteos-huevos-y-refrigerados
COLANTA,Leche Entera Bolsa COLANTA 900 ml,5230,900,5.81,ML,lacteos-huevos-y-refrigerados
COLANTA,Yogurt Entero Mora COLANTA 850 ml,8280,850,9.74,ML,lacteos-huevos-y-refrigerados
DONA RITA,Arepa 10 Unds Blanca Con Sal DONA RITA 900 gr,5150,900,5.72,gr,lacteos-huevos-y-refrigerados
EL RODEO,Leche En Polvo Nutririnde EL RODEO 945 gr,28950,945,30.63,gr,lacteos-huevos-y-refrigerados
PORCHI,Chuleta Ahumada PORCHI 450 gr,35900,450,79.78,gr,lacteos-huevos-y-refrigerados
EL DIA QUE ME QUIERAS,MORCILLA ARGENTINA EL DIA QUE ME QUIERAS 500 gr,23100,500,46.2,gr,lacteos-huevos-y-refrigerados
BONEGG,Huevos Bonegg X 21 Und Rojo Aa BonEgg 21 und,19900,21,947.62,Und,lacteos-huevos-y-refrigerados
DONA LECHE,Queso Campesino Slim DONA LECHE 500 gr,25450,500,50.9,gr,lacteos-huevos-y-refrigerados
SARY,Arepa 4und qso extrarell moza SARY 640 gr,18300,640,28.59,gr,lacteos-huevos-y-refrigerados
TAEQ,Yogurt Griego Frutos Bosque X3 TAEQ 429 ml,19050,429,44.41,ML,lacteos-huevos-y-refrigerados
BORDEN MARCA EXCLUSIVA,QUESO MEX.CUATRO QUESOS RALLAD BORDEN MARCA EXCLUSIVA 226 gr,19900,226,88.05,gr,lacteos-huevos-y-refrigerados
DON MAIZ,Arepa antioqueña reducida en sodio x 10 und,13750,1000,13.75,gr,lacteos-huevos-y-refrigerados
TAEQ,Lonja Dulce de Guayaba Light TAEQ 220 gr,13450,220,61.14,gr,lacteos-huevos-y-refrigerados
TAEQ,Arequipe Sin Azúcar TAEQ 250 gr,9250,250,37,gr,lacteos-huevos-y-refrigerados
COLACTEOS,Mozzarela 10 Tajadas COLACTEOS 200 gr,9800,200,49,gr,lacteos-huevos-y-refrigerados
BIMBO,Arepa Rellena de Queso BIMBO 400 gr,7330,400,18.33,gr,lacteos-huevos-y-refrigerados
ALQUERIA,Leche Deslactosada Tetra ALQUERIA 180 ml,1980,180,11,ML,lacteos-huevos-y-refrigerados
DEEP DARK,Queso parmesano Cu A,40550,142,285.56,gr,lacteos-huevos-y-refrigerados
SLIGHT,Lech Uht Descre Sligh Tetr Six SLIGHT 6000 ml,32150,5998,5.36,ML,lacteos-huevos-y-refrigerados
TONING,Leche Polvo Almendra TONING 400 gr,28100,400,70.25,gr,lacteos-huevos-y-refrigerados
PASCO,Queso Doble Crema PASCO 450 gr,30100,450,66.89,gr,lacteos-huevos-y-refrigerados
SAN MARTIN,Yogurt Griego Desc S/Dulce Natural SAN MARTIN 524 ml,19800,524,37.79,ML,lacteos-huevos-y-refrigerados
ALPINA,Leche Sem/Desc+Fibrax1100Ml ALPINA 1100 ml,6460,1101,5.87,ML,lacteos-huevos-y-refrigerados
VIOLIFE,Alim Feta Block Vegano Violife 230 gr,20700,230,90,gr,lacteos-huevos-y-refrigerados
DEL VECCHIO,Queso Trenza DEL VECCHIO 300 gr,21250,300,70.83,gr,lacteos-huevos-y-refrigerados
COLACTEOS,Doble Crema 12 Tajadas COLACTEOS 250 gr,10600,250,42.4,gr,lacteos-huevos-y-refrigerados
CASA BLANCA,Salchicha Superdog CASA BLANCA 320 gr,11900,320,37.19,gr,lacteos-huevos-y-refrigerados
TAEQ,HAMBURGUESA DE LENTEJA TAEQ 400 gr,12000,400,30,gr,lacteos-huevos-y-refrigerados
ALQUERIA,Leche Entera Tetra ALQUERIA 180 ml,1980,180,11,ML,lacteos-huevos-y-refrigerados
EL CARRIEL,Arepa pandebono EL CARRIEL 450 gr,8990,450,19.98,gr,lacteos-huevos-y-refrigerados
DON JOSE,Veleno Nal Hoja DON JOSE 350 gr,7370,350,21.06,gr,lacteos-huevos-y-refrigerados
ALPINA,LECHE CHOCOLATE ALPINA 180 ml,2650,180,14.72,ML,lacteos-huevos-y-refrigerados
BON YURT,Alim Lacteo Gomitas Und BON YURT 108 gr,3020,108,27.96,gr,lacteos-huevos-y-refrigerados
KLIM,Alimento Lacteo 3+ Prebio KLIM 1000 gr,50900,1000,50.9,gr,lacteos-huevos-y-refrigerados
CAMPO REAL,Queso Pera Bloque CAMPO REAL 400 gr,27500,400,68.75,gr,lacteos-huevos-y-refrigerados
ALPINA,Yogurt Griego Sabor Natural ALPINA 942 ml,30550,942,32.43,ML,lacteos-huevos-y-refrigerados
ACTIGEST,Alimento lácteo pitaya ACTIGEST 1750 gr,24950,1750,14.26,gr,lacteos-huevos-y-refrigerados
SUPERIOR,Queso Deditos X6 Unds SUPERIOR 150 gr,13850,150,92.33,gr,lacteos-huevos-y-refrigerados
PRIMMA,Leche Entera Fresca PRIMMA 2000 ml,17250,1999,8.63,ML,lacteos-huevos-y-refrigerados
VIOLIFE,Alim Rallado Mozarella Vegano Violife 200 gr,15800,200,79,gr,lacteos-huevos-y-refrigerados
KIKES,Huevo Kikes Plus Pasteurizados KIKES 12 und,10900,12,908.33,Und,lacteos-huevos-y-refrigerados
PORCHI,SALCHICHA MINI CAMPESTRE PORCHI 300 gr,12300,300,41,gr,lacteos-huevos-y-refrigerados
SARY,Arepas 12unds qso crunc micro SARY 360 gr,12600,360,35,gr,lacteos-huevos-y-refrigerados
SAN FERNANDO,Leche Entera Sixpack SAN FERNANDO 6600 ml,31800,6598,4.82,ML,lacteos-huevos-y-refrigerados
KLIM,Alimento Lacteo Bolsa 1+ KLIM 1000 gr,49750,1000,49.75,gr,lacteos-huevos-y-refrigerados
PROMOCION,Claras de huevo en polvo PROMOCION 250 gr,35500,250,142,gr,lacteos-huevos-y-refrigerados
DULCES DEL VALLE,CORTADO DE LECHE DULCES DEL VALLE 250 gr,11750,250,47,gr,lacteos-huevos-y-refrigerados
EL DIA QUE ME QUIERAS,CHORIZO ANTIOQUEÑO EL DIA QUE ME QUIERAS 500 gr,22900,500,45.8,gr,lacteos-huevos-y-refrigerados
CARNELLY,Chorizo Tradicional CARNELLY 900 gr,24000,900,26.67,gr,lacteos-huevos-y-refrigerados
HUEVOS ORO,Huevo Kosher X 30 Unds HUEVOS ORO 30 und,25700,30,856.67,Und,lacteos-huevos-y-refrigerados
ALPINA,Beb Lactea C/Avena Fourpack ALPINA 1120 ml,14800,1120,13.21,ML,lacteos-huevos-y-refrigerados
VIOLIFE,Alim Tajado Original Sleeve Violife 200 gr,13750,200,68.75,gr,lacteos-huevos-y-refrigerados
CARNELLY,Salchicha Parrillera CARNELLY 500 gr,17050,500,34.1,gr,lacteos-huevos-y-refrigerados
BORDEN MARCA EXCLUSIVA,MEZCLA DE QUESOS RALLADOS PARA BORDEN MARCA EXCLUSIVA 226 gr,19900,226,88.05,gr,lacteos-huevos-y-refrigerados
DONA GUAYABA,DULCE DE GUAYABA HOJA DE BIJAO DONA GUAYABA 500 gr,9630,500,19.26,gr,lacteos-huevos-y-refrigerados
PAN,Arepa 10 Unds Antioquea PAN 1000 gr,8290,1000,8.29,gr,lacteos-huevos-y-refrigerados
TAEQ,Yog Griego Granola Frutos Rojo TAEQ 144 ml,5190,144,36.04,ML,lacteos-huevos-y-refrigerados
COLANTA,Yogurt Entero Dulce Fresa COLANTA 850 ml,8280,850,9.74,ML,lacteos-huevos-y-refrigerados
MERIENDO,Yogurt Griego Fr Rojos Vaso Meriendo 152 ml,3930,152,25.86,ML,lacteos-huevos-y-refrigerados
COLANTA,Yogurt Entero Fresa Vaso COLANTA 190 ml,2970,190,15.63,ML,lacteos-huevos-y-refrigerados
SANTA REYES,Huevo 21Und Omegg Aa SANTA REYES 21 und,22800,21,1085.71,Und,lacteos-huevos-y-refrigerados
EL DIA QUE ME QUIERAS,Chorizo Español EL DIA QUE ME QUIERAS 500 Gramo,23450,500,46.9,gr,lacteos-huevos-y-refrigerados
RIVER CHEESE,Queso Pera Light Entero RIVER CHEESE 500 gr,24100,500,48.2,gr,lacteos-huevos-y-refrigerados
BODAI,Beb Coco Imita Yog Natur Fliar BODAI 500 gr,22400,500,44.8,gr,lacteos-huevos-y-refrigerados
TAEQ,Yogurt gri bebible Manza verde TAEQ 1000 ml,21950,1000,21.95,ML,lacteos-huevos-y-refrigerados
RIVER CHEESE,Queso Fresco Amarillo X20 Tajd RIVER CHEESE 500 gr,22950,500,45.9,gr,lacteos-huevos-y-refrigerados
KONFYT,Panelitas de Coco Sin Azucar KONFYT 200 gr,21950,200,109.75,gr,lacteos-huevos-y-refrigerados
GALEON,Arepa Amarilla X 10 Unds,6410,880,7.28,gr,lacteos-huevos-y-refrigerados
SLIGHT,Lech Uht Descre Sligh Tetr Edg SLIGHT 1000 ml,5360,1000,5.36,ML,lacteos-huevos-y-refrigerados
HUEVOS ORO,Huevo Oro 15Und Campesino Rosa HUEVOS ORO 15 und,13900,15,926.67,Und,lacteos-huevos-y-refrigerados
BODAI,Bebida de Coco Imita Yog Arándanos BODAI 140 gr,7000,140,50,gr,lacteos-huevos-y-refrigerados
SANTA ANITA,Huevo Rojo Aa 12Und Disney SANTA ANITA 12 und,7560,12,630,Und,lacteos-huevos-y-refrigerados
DEJA-MU,YOGURT GRIEGO DE COCO DEJAMU 150 ml,4690,150,31.27,ML,lacteos-huevos-y-refrigerados
PORCHI,Morcilla PORCHI 450 gr,7620,450,16.93,gr,lacteos-huevos-y-refrigerados
ALPINA,Leche botella entera chocolate ALPINA 300 ml,4280,300,14.27,ML,lacteos-huevos-y-refrigerados
ALQUERIA,ALIM LACTE CUCHA TRULULU DUOPA ALQUERIA 200 gr,5510,200,27.55,gr,lacteos-huevos-y-refrigerados
FRESCAMPO,Bocadillo Lonja De Guayaba FRESCAMPO 500 gr,6990,500,13.98,gr,lacteos-huevos-y-refrigerados
BOGGY,GELATINA PREMIO FRESA BOGGY 108 gr,3090,108,28.61,gr,lacteos-huevos-y-refrigerados
POMONA,Mozzarella Bocconcini Pomona 400 gr,31000,400,77.5,gr,lacteos-huevos-y-refrigerados
SKETOS,YOGURT GRIEGO NATURAL ENTERO SKETOS 900 gr,34950,900,38.83,gr,lacteos-huevos-y-refrigerados
DOGGER,Chuleta De Cerdo X 450G DOGGER 450 gr,39850,450,88.56,gr,lacteos-huevos-y-refrigerados
DOGGER,Carne Hamburguesa DOGGER 360 gr,24900,360,69.17,gr,lacteos-huevos-y-refrigerados
SAN FERNANDO,Leche Entera 15 Dias SAN FERNANDO 1000 ml,3970,1000,3.97,ML,lacteos-huevos-y-refrigerados
JAPPI,Carne Molida Vegetal JAPPI 280 gr,24100,280,86.07,gr,lacteos-huevos-y-refrigerados
JAPPI,Burger Vegetal Carnica JAPPI 200 gr,19000,200,95,gr,lacteos-huevos-y-refrigerados
KLIM,Leche En Polvo Forticrece KLIM 325 gr,18000,325,55.38,gr,lacteos-huevos-y-refrigerados
DON JOSE,ROLLITOS RELLENO DULCE C/LECHE DON JOSE 280 gr,9750,280,34.82,gr,lacteos-huevos-y-refrigerados
DELICIAS DE UBATE,Panelitas 10 Und Blancas DELICIAS DE UBATE 200 gr,12450,200,62.25,gr,lacteos-huevos-y-refrigerados
COLANTA,YOGURT BUFALA PQT X 3 UNDS COLANTA 478.941 ml,11650,479,24.32,ML,lacteos-huevos-y-refrigerados
LA MARIA,Queso Costeño Molido LA MARIA 400 gr,14450,400,36.13,gr,lacteos-huevos-y-refrigerados
DON MAIZ,Arepa Maiz Semilla de Chia Rellena Queso DON MAIZ 380 gr,14750,380,38.82,gr,lacteos-huevos-y-refrigerados
GRANSOLI,AREPA 6 UNDS RELLENA DE QUESO GRANSOLI 540 gr,11300,540,20.93,gr,lacteos-huevos-y-refrigerados
DON MAIZ,Deditos De Yuca Con Arequipe DON MAIZ 180 gr,11100,180,61.67,gr,lacteos-huevos-y-refrigerados
SUPERIOR,Gelatina 6 Unds SUPERIOR 720 gr,8080,720,11.22,gr,lacteos-huevos-y-refrigerados
TAEQ,ALBÓNDIGAS DE GARBANZO TAEQ 150 gr,8490,150,56.6,gr,lacteos-huevos-y-refrigerados
ALPINA,Griego vegetal piña y coco base marañon ALPINA 150 gr,5290,144,36.86,ML,lacteos-huevos-y-refrigerados
SKETOS,Ferm Almend Coco Sabor Mora SKETOS 146 ml,4200,146,28.77,ML,lacteos-huevos-y-refrigerados
ENFAGROW,Formula Crecimiento ENFAGROW 1650 gr,168600,1650,102.18,gr,lacteos-huevos-y-refrigerados
KLIM,Alimento Lacteo 1+ KLIM 2000 gr,102800,2000,51.4,gr,lacteos-huevos-y-refrigerados
D'LUSIA,Queso Dietetico Bajo En Grasa DLUSIA 500 gr,31550,500,63.1,gr,lacteos-huevos-y-refrigerados
SAN MARTIN,Yog Griego Beb Descr Natur S/Dulce SAN MARTIN 1000 ml,25000,1000,25,ML,lacteos-huevos-y-refrigerados
DONA LECHE,Queso Pera Slim DONA LECHE 1000 gr,56000,1000,56,gr,lacteos-huevos-y-refrigerados
SOY PLUS,SOY PLUS SIN LACTOSA NATURAL SOY PLUS 400 gr,30400,400,76,gr,lacteos-huevos-y-refrigerados
DONA LECHE,Peritas 6 Nds DONA LECHE 210 gr,17650,210,84.05,gr,lacteos-huevos-y-refrigerados
KLIM,Alimento Lacteo 1+ KLIM 500 gr,24450,500,48.9,gr,lacteos-huevos-y-refrigerados
KLIM,Alimento Lacteo 3+ KLIM 500 gr,28500,500,57,gr,lacteos-huevos-y-refrigerados
COPELIA,CONCHITAS RELLENAS DE AREQUIPE COPELIA 240 gr,16000,240,66.67,gr,lacteos-huevos-y-refrigerados
TAEQ,Yogurt Griego Melocoton X3 TAEQ 429 ml,14600,429,34.03,ML,lacteos-huevos-y-refrigerados
PORCHI,Chorizo De La Casa PORCHI 900 gr,19900,900,22.11,gr,lacteos-huevos-y-refrigerados
LA DELICIA,TUMECITO 10 UND LA DELICIA 400 gr,13250,400,33.13,gr,lacteos-huevos-y-refrigerados
NAPOLES,Huevo 12Und Rojo Aa NAPOLES 12 und,10900,12,908.33,Und,lacteos-huevos-y-refrigerados
SAN FERNANDO,Yogurt Melocotón SAN FERNANDO 951 ml,10500,951,11.04,ML,lacteos-huevos-y-refrigerados
TAEQ,Yogurt Grie Fruto Tropicalesx3 TAEQ 429 ml,17400,429,40.56,ML,lacteos-huevos-y-refrigerados
PASCO,YOGHURT GRIEGO FRESA 0% GRASA PASCO 164.25 ml,8720,164,53.09,ML,lacteos-huevos-y-refrigerados
COLANTA,Yogurt Entero Dulce Mora COLANTA 960 ml,14050,960,14.64,ML,lacteos-huevos-y-refrigerados
LA FLORIDA,Queso Sandwich Tajadas LA FLORIDA 250 gr,10850,250,43.4,gr,lacteos-huevos-y-refrigerados
ZORBA,YOGURT GRIEGO ENTERO C/FRESA ZORBA 128.694 ml,6440,129,50.04,ML,lacteos-huevos-y-refrigerados
AVINAL,Huevo 12Und Rojo A AVINAL 12 und,9600,12,800,Und,lacteos-huevos-y-refrigerados
FRESCAMPO,Arepa Extra Queso FRESCAMPO 560 gr,7464,560,13.33,gr,lacteos-huevos-y-refrigerados
BILAC,Bebida Avena Caja Sixpack BILAC 1200 ml,8640,1200,7.2,ML,lacteos-huevos-y-refrigerados
COLANTA,Arequipe De Bufala Tarrina COLANTA 270 gr,8450,270,31.3,gr,lacteos-huevos-y-refrigerados
